event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
STATE	1304712806.863719	43154	1				K U W	y	484.233	268.151	-4.232	-0.287	258.000	y	99.291	357.031	y	60.0	""	"356.775 773.349 "	B	0	0	0	6	Z	0	0	70	y	y	n	n	n	n	n	41	695	418
STATE	1304712806.896710	43187	1				K U W	y	479.970	268.736	-4.263	-0.585	264.000	y	102.213	356.353	y	60.0	""	"355.449 779.200 "	B	0	0	0	6	Z	0	0	70	y	y	n	n	n	n	n	41	695	418
EVENT	1304712806.910518	43201	1	bounds_remove	shell	None
EVENT	1304712806.910586	43201	1	score-	vlcty	7
EVENT	1304712806.910655	43201	1	score-	flight	7
EVENT	1304712806.910724	43201	1	score+	cntrl	6
EVENT	1304712806.910806	43202	1	score+	flight	6
STATE	1304712806.930122	43221	1				K U W	y	475.706	269.621	-4.263	-0.885	270.000	y	105.136	355.675	y	60.0	""	""	B	0	0	0	6	Z	0	0	70	y	y	n	n	n	n	n	41	695	418
STATE	1304712806.963381	43254	1				K U W	y	471.474	270.804	-4.232	-1.183	276.000	y	108.058	354.998	y	60.0	""	""	B	0	0	0	6	Z	0	0	70	y	y	n	n	n	n	n	41	695	418
EVENT	1304712806.978209	43269	1	press	fire	None
EVENT	1304712806.978388	43269	1	release	left	None
STATE	1304712806.997524	43288	1				K U W	y	467.305	272.281	-4.170	-1.477	282.000	y	110.982	354.325	y	60.0	"473.826 293.181 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	y	n	n	n	41	696	417
STATE	1304712807.029461	43321	1				K U W	y	463.197	274.052	-4.107	-1.770	282.000	y	113.907	353.658	y	80.0	"477.984 312.744 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	y	n	n	n	41	696	417
EVENT	1304712807.043592	43335	1	release	fire	None
STATE	1304712807.063009	43355	1				K U W	y	459.152	276.115	-4.045	-2.064	282.000	y	116.834	353.001	y	80.0	"482.143 332.307 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	41	696	417
STATE	1304712807.095240	43387	1				K U W	y	455.170	278.473	-3.983	-2.357	282.000	y	119.764	352.355	y	80.0	"486.301 351.870 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	41	696	416
STATE	1304712807.128110	43420	1				K U W	y	451.250	281.123	-3.920	-2.651	282.000	y	122.697	351.725	y	80.0	"490.459 371.433 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	41	696	416
STATE	1304712807.161261	43453	1				K U W	y	447.392	284.068	-3.858	-2.944	282.000	y	125.634	351.113	y	80.0	"494.617 390.996 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	41	696	416
STATE	1304712807.194088	43486	1				K U W	y	443.597	287.305	-3.795	-3.238	282.000	y	128.575	350.523	y	80.0	"498.776 410.559 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	41	696	416
STATE	1304712807.227023	43519	1				K U W	y	439.863	290.836	-3.733	-3.531	282.000	y	131.521	349.958	y	80.0	"502.934 430.122 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	41	696	416
STATE	1304712807.260173	43552	1				K U W	y	436.193	294.661	-3.671	-3.824	282.000	y	134.473	349.422	y	80.0	"507.092 449.685 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	42	655	416
STATE	1304712807.293290	43585	1				K U W	y	432.584	298.778	-3.608	-4.118	282.000	y	137.431	348.920	y	80.0	"511.250 469.248 "	""	B	0	0	0	6	Z	0	0	69	y	n	n	n	n	n	n	42	655	415
EVENT	1304712807.308064	43600	1	press	right	None
STATE	1304712807.327432	43619	1				K U W	y	429.039	303.190	-3.546	-4.411	282.000	y	140.395	348.455	y	80.0	"515.409 488.811 "	""	B	0	0	0	6	Z	0	0	69	y	n	y	n	n	n	n	42	655	416
STATE	1304712807.359426	43651	1				K U W	y	425.524	307.899	-3.515	-4.710	276.000	y	143.365	348.032	y	100.0	"519.567 508.374 "	""	B	0	0	0	6	Z	0	0	69	y	n	y	n	n	n	n	42	654	416
EVENT	1304712807.373286	43665	1	release	thrust	None
STATE	1304712807.392660	43684	1				K U W	y	422.009	312.909	-3.515	-5.010	270.000	y	146.341	347.657	y	100.0	"523.725 527.937 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	42	654	416
STATE	1304712807.424807	43717	1				K U W	y	418.495	317.919	-3.515	-5.010	264.000	y	149.323	347.331	y	100.0	"527.883 547.500 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	42	654	416
STATE	1304712807.457940	43750	1				K U W	y	414.980	322.929	-3.515	-5.010	258.000	y	152.311	347.057	y	100.0	"532.042 567.063 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n
STATE	1304712807.490763	43782	1				K U W	y	411.466	327.938	-3.515	-5.010	252.000	y	155.303	346.836	y	100.0	"536.200 586.625 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	594	413
STATE	1304712807.523855	43816	1				K U W	y	407.951	332.948	-3.515	-5.010	246.000	y	158.298	346.672	y	120.0	"540.358 606.188 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	593	413
STATE	1304712807.556752	43848	1				K U W	y	404.437	337.958	-3.515	-5.010	240.000	y	161.296	346.565	y	120.0	"544.516 625.751 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	593	413
STATE	1304712807.589882	43882	1				K U W	y	400.922	342.967	-3.515	-5.010	234.000	y	164.296	346.520	y	120.0	"548.674 645.314 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	592	414
STATE	1304712807.622776	43914	1				K U W	y	397.407	347.977	-3.515	-5.010	228.000	y	167.296	346.539	y	120.0	"552.833 664.877 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	591	414
STATE	1304712807.655763	43947	1				K U W	y	393.893	352.987	-3.515	-5.010	222.000	y	170.295	346.624	y	140.0	"556.991 684.440 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	591	415
STATE	1304712807.688959	43981	1				K U W	y	390.378	357.996	-3.515	-5.010	216.000	y	173.291	346.779	y	140.0	"561.149 704.003 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	591	415
STATE	1304712807.722076	44013	1				K U W	y	386.864	363.006	-3.515	-5.010	210.000	y	176.282	347.006	y	140.0	"565.307 723.566 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	590	415
STATE	1304712807.756329	44047	1				K U W	y	383.349	368.016	-3.515	-5.010	204.000	y	179.267	347.309	y	140.0	"569.466 743.129 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	590	416
STATE	1304712807.789956	44081	1				K U W	y	379.835	373.026	-3.515	-5.010	198.000	y	182.242	347.691	y	160.0	"573.624 762.692 "	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	589	416
EVENT	1304712807.803581	44094	1	bounds_remove	missile	None
STATE	1304712807.822889	44114	1				K U W	y	376.320	378.035	-3.515	-5.010	192.000	y	185.206	348.154	y	160.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	589	416
STATE	1304712807.854994	44146	1				K U W	y	372.805	383.045	-3.515	-5.010	186.000	y	188.156	348.703	y	160.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	43	589	416
STATE	1304712807.888913	44180	1				K U W	y	369.291	388.055	-3.515	-5.010	180.000	y	191.087	349.340	y	160.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	44	524	448
STATE	1304712807.921061	44212	1				K U W	y	365.776	393.064	-3.515	-5.010	174.000	y	193.998	350.068	y	180.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	44	523	450
EVENT	1304712807.934888	44226	1	score-	vlcty	7
EVENT	1304712807.934963	44226	1	score-	flight	7
EVENT	1304712807.935034	44226	1	score+	cntrl	6
EVENT	1304712807.935117	44226	1	score+	flight	6
STATE	1304712807.954570	44245	1				K U W	y	362.262	398.074	-3.515	-5.010	168.000	y	196.882	350.891	y	180.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	44	523	451
STATE	1304712807.988601	44279	1				K U W	y	358.747	403.084	-3.515	-5.010	162.000	y	199.738	351.812	y	180.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	44	522	453
STATE	1304712808.020768	44312	1				K U W	y	355.232	408.093	-3.515	-5.010	156.000	y	202.559	352.833	y	180.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	44	521	454
STATE	1304712808.053849	44346	1				K U W	y	351.718	413.103	-3.515	-5.010	150.000	y	205.340	353.957	y	180.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	44	520	455
STATE	1304712808.087857	44380	1				K U W	y	348.203	418.113	-3.515	-5.010	144.000	y	208.077	355.186	y	180.0	""	""	B	0	0	0	6	Z	0	0	69	n	n	y	n	n	n	n	44	519	456
EVENT	1304712808.101804	44394	1	release	right	None
EVENT	1304712808.101882	44394	1	press	fire	None
STATE	1304712808.121205	44413	1				K U W	y	344.689	423.122	-3.515	-5.010	138.000	y	210.763	356.522	y	180.0	"330.000 404.888 "	""	B	0	0	0	6	Z	0	0	68	n	n	n	y	n	n	n	44	519	457
EVENT	1304712808.134352	44426	1	release	fire	None
STATE	1304712808.153593	44445	1				K U W	y	341.174	428.132	-3.515	-5.010	138.000	y	213.393	357.966	y	180.0	"315.138 391.505 "	""	B	0	0	0	6	Z	0	0	68	n	n	n	n	n	n	n	44	518	458
STATE	1304712808.185689	44477	1				K U W	y	337.660	433.142	-3.515	-5.010	138.000	y	215.959	359.518	y	200.0	"300.275 378.122 "	""	B	0	0	0	6	Z	0	0	68	n	n	n	n	n	n	n	44	518	458
STATE	1304712808.218686	44510	1				K U W	y	334.145	438.152	-3.515	-5.010	138.000	y	218.457	361.180	y	200.0	"285.412 364.740 "	""	B	0	0	0	6	Z	0	0	68	n	n	n	n	n	n	n	44	518	458
EVENT	1304712808.233464	44525	1	press	thrust	None
STATE	1304712808.252794	44545	1				K U W	y	330.630	443.161	-3.515	-5.010	138.000	y	220.879	362.950	y	200.0	"270.549 351.357 "	""	B	0	0	0	6	Z	0	0	68	y	n	n	n	n	n	n	44	518	458
STATE	1304712808.284871	44577	1				K U W	y	326.893	447.970	-3.738	-4.809	138.000	y	223.220	364.827	y	200.0	"255.686 337.975 "	""	B	0	0	0	6	Z	0	0	68	y	n	n	n	n	n	n
EVENT	1304712808.299670	44591	1	press	left	None
STATE	1304712808.318949	44611	1				K U W	y	322.932	452.578	-3.960	-4.608	138.000	y	225.472	366.809	y	200.0	"240.823 324.592 "	""	B	0	0	0	6	Z	0	0	68	y	y	n	n	n	n	n	45	450	449
STATE	1304712808.351164	44643	1				K U W	y	318.729	457.010	-4.203	-4.432	144.000	y	227.628	368.895	y	200.0	"225.960 311.209 "	""	B	0	0	0	6	Z	0	0	68	y	y	n	n	n	n	n	45	450	449
STATE	1304712808.384358	44676	1				K U W	y	314.266	461.292	-4.463	-4.282	150.000	y	229.680	371.083	y	200.0	"211.097 297.827 "	""	B	0	0	0	6	Z	0	0	68	y	y	n	n	n	n	n	45	451	449
EVENT	1304712808.398268	44690	1	release	thrust	None
STATE	1304712808.417515	44709	1				K U W	y	309.529	465.452	-4.737	-4.160	156.000	y	231.618	373.373	y	200.0	"196.234 284.444 "	""	B	0	0	0	6	Z	0	0	68	n	y	n	n	n	n	n	45	450	449
STATE	1304712808.450377	44742	1				K U W	y	304.792	469.612	-4.737	-4.160	162.000	y	233.434	375.762	y	200.0	"181.371 271.061 "	""	B	0	0	0	6	Z	0	0	68	n	y	n	n	n	n	n	45	451	448
STATE	1304712808.483354	44775	1				K U W	y	300.055	473.772	-4.737	-4.160	168.000	y	235.120	378.243	y	200.0	"166.509 257.679 "	""	B	0	0	0	6	Z	0	0	68	n	y	n	n	n	n	n	45	451	449
STATE	1304712808.516382	44808	1				K U W	y	295.318	477.932	-4.737	-4.160	174.000	y	236.671	380.811	y	200.0	"151.646 244.296 "	""	B	0	0	0	6	Z	0	0	68	n	y	n	n	n	n	n	45	451	450
STATE	1304712808.549506	44841	1				K U W	y	290.581	482.092	-4.737	-4.160	180.000	y	238.081	383.459	y	200.0	"136.783 230.914 "	""	B	0	0	0	6	Z	0	0	68	n	y	n	n	n	n	n	45	452	450
STATE	1304712808.582783	44875	1				K U W	y	285.844	486.251	-4.737	-4.160	186.000	y	239.345	386.180	y	200.0	"121.920 217.531 "	""	B	0	0	0	6	Z	0	0	68	n	y	n	n	n	n	n	45	452	450
STATE	1304712808.616231	44908	1				K U W	y	281.107	490.411	-4.737	-4.160	192.000	y	240.460	388.964	y	200.0	"107.057 204.148 "	""	B	0	0	0	6	Z	0	0	68	n	y	n	n	n	n	n	45	452	450
EVENT	1304712808.631211	44923	1	press	thrust	None
EVENT	1304712808.631286	44923	1	release	left	None
STATE	1304712808.650593	44942	1				K U W	y	276.370	494.571	-4.737	-4.160	198.000	y	241.426	391.805	y	200.0	"92.194 190.766 "	""	B	0	0	0	6	Z	0	0	68	y	n	n	n	n	n	n	45	452	450
STATE	1304712808.681588	44973	1				K U W	y	271.348	498.824	-5.022	-4.253	198.000	y	242.234	394.694	y	200.0	"77.331 177.383 "	""	B	0	0	0	6	Z	0	0	68	y	n	n	n	n	n	n	45	452	450
STATE	1304712808.714472	45005	1				K U W	y	266.040	503.169	-5.308	-4.345	198.000	y	242.877	397.624	y	200.0	"62.468 164.001 "	""	B	0	0	0	6	Z	0	0	68	y	n	n	n	n	n	n	46	464	534
STATE	1304712808.749202	45040	1				K U W	y	260.447	507.607	-5.593	-4.438	198.000	y	243.350	400.587	y	200.0	"47.605 150.618 "	""	B	0	0	0	6	Z	0	0	68	y	n	n	n	n	n	n	46	464	535
STATE	1304712808.782029	45073	1				K U W	y	254.569	512.138	-5.878	-4.531	198.000	y	243.651	403.572	y	200.0	"32.743 137.235 "	""	B	0	0	0	6	Z	0	0	68	y	n	n	n	n	n	n	46	465	537
EVENT	1304712808.796822	45088	1	press	right	None
STATE	1304712808.816245	45107	1				K U W	y	248.569	516.761	-6.000	-4.623	198.000	y	243.781	406.569	y	200.0	"17.880 123.853 "	""	B	0	0	0	6	Z	0	0	68	y	n	y	n	n	n	n	46	465	538
EVENT	1304712808.829251	45120	1	release	thrust	None
STATE	1304712808.848462	45139	1				K U W	y	242.569	521.447	-6.000	-4.686	192.000	y	243.749	409.569	y	200.0	"3.017 110.470 "	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	464	539
EVENT	1304712808.862390	45153	1	bounds_remove	missile	None
STATE	1304712808.881662	45172	1				K U W	y	236.569	526.132	-6.000	-4.686	186.000	y	243.565	412.563	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	464	539
STATE	1304712808.913955	45205	1				K U W	y	230.569	530.818	-6.000	-4.686	180.000	y	243.237	415.545	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	464	539
STATE	1304712808.946860	45238	1				K U W	y	224.569	535.504	-6.000	-4.686	174.000	y	242.776	418.509	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	538
EVENT	1304712808.960941	45252	1	score-	vlcty	7
EVENT	1304712808.961018	45252	1	score-	flight	7
EVENT	1304712808.961088	45252	1	score+	cntrl	3.0
EVENT	1304712808.961174	45252	1	score+	flight	3.0
STATE	1304712808.980370	45271	1				K U W	y	218.569	540.190	-6.000	-4.686	168.000	y	242.190	421.452	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	538
STATE	1304712809.013415	45305	1				K U W	y	212.569	544.876	-6.000	-4.686	162.000	y	241.490	424.369	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	539
STATE	1304712809.045524	45337	1				K U W	y	206.569	549.561	-6.000	-4.686	156.000	y	240.684	427.258	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	539
STATE	1304712809.078317	45370	1				K U W	y	200.569	554.247	-6.000	-4.686	150.000	y	239.780	430.119	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	539
STATE	1304712809.112210	45404	1				K U W	y	194.569	558.933	-6.000	-4.686	144.000	y	238.787	432.950	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	539
STATE	1304712809.145310	45437	1				K U W	y	188.569	563.619	-6.000	-4.686	138.000	y	237.711	435.750	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	539
STATE	1304712809.178113	45470	1				K U W	y	182.569	568.304	-6.000	-4.686	132.000	y	236.558	438.520	y	200.0	""	""	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	539
EVENT	1304712809.192182	45484	1	fire	fortress	ship
STATE	1304712809.211401	45503	1				K U W	y	176.569	572.990	-6.000	-4.686	126.000	y	235.336	441.260	y	200.0	""	"438.028 396.359 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	46	463	539
STATE	1304712809.244137	45536	1				K U W	y	170.569	577.676	-6.000	-4.686	120.000	y	234.050	443.970	y	200.0	""	"433.056 399.717 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	412	560
STATE	1304712809.277264	45569	1				K U W	y	164.569	582.362	-6.000	-4.686	114.000	y	232.703	446.651	y	200.0	""	"428.085 403.076 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	410	563
STATE	1304712809.311339	45603	1				K U W	y	158.569	587.047	-6.000	-4.686	108.000	y	231.303	449.304	y	200.0	""	"423.113 406.435 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	409	564
STATE	1304712809.343346	45635	1				K U W	y	152.569	591.733	-6.000	-4.686	102.000	y	229.851	451.929	y	200.0	""	"418.141 409.794 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	408	566
STATE	1304712809.376421	45668	1				K U W	y	146.569	596.419	-6.000	-4.686	96.000	y	228.353	454.528	y	200.0	""	"413.169 413.152 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	408	568
STATE	1304712809.410140	45702	1				K U W	y	140.569	601.105	-6.000	-4.686	90.000	y	226.812	457.102	y	200.0	""	"408.197 416.511 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	407	568
STATE	1304712809.442174	45734	1				K U W	y	134.569	605.790	-6.000	-4.686	84.000	y	225.230	459.651	y	200.0	""	"403.226 419.870 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	406	568
STATE	1304712809.476195	45768	1				K U W	y	128.569	610.476	-6.000	-4.686	78.000	y	223.611	462.177	y	200.0	""	"398.254 423.229 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	406	568
STATE	1304712809.508166	45800	1				K U W	y	122.569	615.162	-6.000	-4.686	72.000	y	221.958	464.680	y	200.0	""	"393.282 426.587 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	406	568
STATE	1304712809.541615	45833	1				K U W	y	116.569	619.848	-6.000	-4.686	66.000	y	220.273	467.162	y	200.0	""	"388.310 429.946 "	B	0	0	0	6	Z	0	0	68	n	n	y	n	n	n	n	47	405	569
EVENT	1304712809.555870	45848	1	press	fire	None
STATE	1304712809.575308	45867	1				K U W	y	110.569	624.533	-6.000	-4.686	60.000	y	218.557	469.623	y	200.0	"125.720 599.293 "	"383.338 433.305 "	B	0	0	0	6	Z	0	0	67	n	n	y	y	n	n	n	47	405	569
STATE	1304712809.607441	45899	1				K U W	y	104.569	629.219	-6.000	-4.686	54.000	y	216.813	472.065	y	200.0	"135.720 581.972 "	"378.367 436.664 "	B	0	0	0	6	Z	0	0	67	n	n	y	y	n	n	n	47	405	570
EVENT	1304712809.622143	45914	1	press	thrust	None
EVENT	1304712809.622222	45914	1	release	fire	None
STATE	1304712809.641752	45933	1				K U W	y	98.569	633.905	-6.000	-4.686	48.000	y	215.043	474.487	y	200.0	"145.720 564.652 "	"373.395 440.022 "	B	0	0	0	6	Z	0	0	67	y	n	y	n	n	n	n	47	404	571
EVENT	1304712809.653911	45946	1	release	right	None
STATE	1304712809.673700	45965	1				K U W	y	92.792	638.390	-5.777	-4.485	42.000	y	213.250	476.892	y	200.0	"155.720 547.331 "	"368.423 443.381 "	B	0	0	0	6	Z	0	0	67	y	n	n	n	n	n	n	47	404	571
STATE	1304712809.705935	45998	1				K U W	y	87.238	642.674	-5.554	-4.284	42.000	y	211.434	479.280	y	200.0	"165.720 530.011 "	"363.451 446.740 "	B	0	0	0	6	Z	0	0	67	y	n	n	n	n	n	n	47	404	571
STATE	1304712809.739075	46030	1				K U W	y	81.906	646.758	-5.331	-4.084	42.000	y	209.599	481.653	y	200.0	"175.720 512.690 "	"358.479 450.099 "	B	0	0	0	6	Z	0	0	67	y	n	n	n	n	n	n	47	403	572
EVENT	1304712809.752950	46044	1	collide	missile_0	mine_0
EVENT	1304712809.753038	46044	1	collide	friend_mine	None
EVENT	1304712809.753140	46044	1	score+	mines	20
STATE	1304712809.772324	46063	1				K U W	y	76.798	650.641	-5.108	-3.883	42.000	n	-	-	y	200.0	""	"353.508 453.457 "	B	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	403	572
STATE	1304712809.805122	46096	1				K U W	y	71.913	654.323	-4.885	-3.682	42.000	n	-	-	y	200.0	""	"348.536 456.816 "	B	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	402	573
STATE	1304712809.838179	46129	1				K U W	y	67.251	657.804	-4.662	-3.481	42.000	n	-	-	y	200.0	""	"343.564 460.175 "	B	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	402	574
EVENT	1304712809.852036	46143	1	bonus	target_appears	incorrect
STATE	1304712809.871362	46162	1				K U W	y	62.811	661.085	-4.439	-3.281	42.000	n	-	-	y	200.0	""	"338.592 463.534 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	402	574
STATE	1304712809.904143	46195	1				K U W	y	58.595	664.164	-4.216	-3.080	42.000	n	-	-	y	200.0	""	"333.620 466.892 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	401	575
STATE	1304712809.937002	46228	1				K U W	y	54.601	667.044	-3.994	-2.879	42.000	n	-	-	y	200.0	""	"328.649 470.251 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	400	575
STATE	1304712809.970189	46261	1				K U W	y	50.831	669.722	-3.771	-2.678	42.000	n	-	-	y	200.0	""	"323.677 473.610 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	400	576
EVENT	1304712809.984012	46275	1	score-	vlcty	7
EVENT	1304712809.984088	46275	1	score-	flight	7
EVENT	1304712809.984158	46275	1	score+	cntrl	3.0
EVENT	1304712809.984251	46275	1	score+	flight	3.0
STATE	1304712810.003392	46295	1				K U W	y	47.283	672.200	-3.548	-2.478	42.000	n	-	-	y	200.0	""	"318.705 476.969 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	399	576
STATE	1304712810.035589	46327	1				K U W	y	43.958	674.476	-3.325	-2.277	42.000	n	-	-	y	200.0	""	"313.733 480.327 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	399	576
STATE	1304712810.067472	46359	1				K U W	y	40.857	676.553	-3.102	-2.076	42.000	n	-	-	y	200.0	""	"308.761 483.686 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	399	577
STATE	1304712810.101474	46393	1				K U W	y	37.978	678.428	-2.879	-1.875	42.000	n	-	-	y	200.0	""	"303.790 487.045 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	398	577
EVENT	1304712810.116098	46408	1	press	left	None
EVENT	1304712810.116173	46408	1	bonus	target_disappears	None
STATE	1304712810.135408	46427	1				K U W	y	35.322	680.103	-2.656	-1.675	42.000	n	-	-	y	200.0	""	"298.818 490.404 "	Y	0	0	0	6		0	0	67	y	y	n	n	n	n	n	47	398	578
STATE	1304712810.167350	46459	1				K U W	y	32.867	681.554	-2.455	-1.452	48.000	n	-	-	y	200.0	""	"293.846 493.762 "	Y	0	0	0	6		0	0	67	y	y	n	n	n	n	n	47	398	578
EVENT	1304712810.181403	46473	1	release	left	None
STATE	1304712810.200502	46492	1				K U W	y	30.588	682.763	-2.279	-1.209	54.000	n	-	-	y	200.0	""	"288.874 497.121 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	397	579
EVENT	1304712810.214263	46506	1	fire	fortress	ship
STATE	1304712810.233505	46525	1				K U W	y	28.486	683.730	-2.102	-0.966	54.000	n	-	-	y	200.0	""	"283.902 500.480 438.088 396.445 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	397	579
STATE	1304712810.266645	46558	1				K U W	y	26.559	684.453	-1.926	-0.724	54.000	n	-	-	y	200.0	""	"278.931 503.839 433.176 399.891 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	397	579
STATE	1304712810.298610	46590	1				K U W	y	24.810	684.934	-1.750	-0.481	54.000	n	-	-	y	200.0	""	"273.959 507.197 428.263 403.336 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	47	397	579
STATE	1304712810.331746	46623	1				K U W	y	23.236	685.172	-1.573	-0.238	54.000	n	-	-	y	200.0	""	"268.987 510.556 423.351 406.781 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n
STATE	1304712810.364667	46656	1				K U W	y	21.839	685.168	-1.397	0.005	54.000	n	-	-	y	200.0	""	"264.015 513.915 418.439 410.227 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	48	228	786
STATE	1304712810.397687	46689	1				K U W	y	20.618	684.921	-1.221	0.247	54.000	n	-	-	y	200.0	""	"259.043 517.274 413.527 413.672 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	48	227	785
STATE	1304712810.430661	46722	1				K U W	y	19.574	684.431	-1.044	0.490	54.000	n	-	-	y	200.0	""	"254.072 520.632 408.614 417.117 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	48	227	785
STATE	1304712810.463570	46755	1				K U W	y	18.706	683.698	-0.868	0.733	54.000	n	-	-	y	200.0	""	"249.100 523.991 403.702 420.562 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n
STATE	1304712810.497636	46789	1				K U W	y	18.014	682.723	-0.692	0.975	54.000	n	-	-	y	200.0	""	"244.128 527.350 398.790 424.008 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	49	370	691
STATE	1304712810.530667	46822	1				K U W	y	17.499	681.505	-0.515	1.218	54.000	n	-	-	y	200.0	""	"239.156 530.709 393.878 427.453 "	Y	0	0	0	6		0	0	67	y	n	n	n	n	n	n	49	371	689
