event_type	system_clock	game_time	current_game	e1	e2	e3	foes	ship_alive	ship_x	ship_y	ship_vel_x	ship_vel_y	ship_orientation	distance	mine_alive	mine_x	mine_y	fortress_alive	fortress_orientation	missile	shell	bonus	score_pnts	score_cntrl	score_vlcty	score_vlner	score_iff	score_intrvl	score_speed	score_shots	score_flight	score_fortress	score_mine	score_bonus	thrust_key	left_key	right_key	fire_key	iff_key	shots_key	pnts_key	configfixation_number	fix_x	fix_y
EVENT	1305128589.861427	67674	1	press	fire	None
STATE	1305128589.881743	67694	1				N Q V	y	363.346	729.757	0.979	0.324	66.000	346	n	-	-	y	240.0	"371.518 709.527 "	"422.974 680.303 437.299 416.313 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	y	n	n	n	85	591	711
STATE	1305128589.913298	67725	1				N Q V	y	364.325	729.433	0.979	0.324	66.000	345	n	-	-	y	240.0	"379.653 691.256 "	"422.557 686.288 435.874 422.141 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	y	n	n	n	85	591	711
STATE	1305128589.945795	67758	1				N Q V	y	365.304	729.109	0.979	0.324	66.000	344	n	-	-	y	240.0	"387.788 672.985 "	"422.140 692.274 434.448 427.970 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	y	n	n	n	85	591	711
EVENT	1305128589.960012	67772	1	release	fire	None
STATE	1305128589.979712	67792	1				N Q V	y	366.283	728.785	0.979	0.324	66.000	344	n	-	-	y	240.0	"395.923 654.714 "	"421.723 698.259 433.023 433.798 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	85	591	711
STATE	1305128590.012070	67825	1				N Q V	y	367.262	728.461	0.979	0.324	66.000	343	n	-	-	y	240.0	"404.057 636.443 "	"421.305 704.245 431.598 439.626 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n
STATE	1305128590.044701	67858	1				N Q V	y	368.241	728.136	0.979	0.324	66.000	343	n	-	-	y	240.0	"412.192 618.172 "	"420.888 710.230 430.172 445.454 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	603	590
STATE	1305128590.077017	67890	1				N Q V	y	369.221	727.812	0.979	0.324	66.000	342	n	-	-	y	240.0	"420.327 599.901 "	"420.471 716.216 428.747 451.283 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	604	589
STATE	1305128590.110576	67924	1				N Q V	y	370.200	727.488	0.979	0.324	66.000	342	n	-	-	y	240.0	"428.462 581.630 "	"420.054 722.201 427.322 457.111 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	604	589
STATE	1305128590.143143	67956	1				N Q V	y	371.179	727.164	0.979	0.324	66.000	341	n	-	-	y	240.0	"436.596 563.359 "	"419.637 728.187 425.897 462.939 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	605	589
STATE	1305128590.176706	67990	1				N Q V	y	372.158	726.840	0.979	0.324	66.000	341	n	-	-	y	240.0	"444.731 545.088 "	"419.219 734.172 424.471 468.767 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	605	589
STATE	1305128590.209136	68021	1				N Q V	y	373.137	726.515	0.979	0.324	66.000	340	n	-	-	y	240.0	"452.866 526.818 "	"418.802 740.158 423.046 474.596 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	605	588
STATE	1305128590.242371	68055	1				N Q V	y	374.116	726.191	0.979	0.324	66.000	340	n	-	-	y	240.0	"461.001 508.547 "	"418.385 746.143 421.621 480.424 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	605	588
STATE	1305128590.274808	68087	1				N Q V	y	375.095	725.867	0.979	0.324	66.000	339	n	-	-	y	240.0	"469.135 490.276 "	"417.968 752.129 420.195 486.252 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	605	588
STATE	1305128590.308318	68121	1				N Q V	y	376.074	725.543	0.979	0.324	66.000	339	n	-	-	y	240.0	"477.270 472.005 "	"417.550 758.114 418.770 492.080 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	606	588
STATE	1305128590.340717	68153	1				N Q V	y	377.053	725.219	0.979	0.324	66.000	338	n	-	-	y	240.0	"485.405 453.734 "	"417.133 764.100 417.345 497.909 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	607	587
STATE	1305128590.373811	68186	1				N Q V	y	378.032	724.895	0.979	0.324	66.000	338	n	-	-	y	240.0	"493.539 435.463 "	"416.716 770.085 415.919 503.737 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	607	587
STATE	1305128590.407239	68219	1				N Q V	y	379.011	724.570	0.979	0.324	66.000	337	n	-	-	y	240.0	"501.674 417.192 "	"416.299 776.071 414.494 509.565 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	86	607	587
EVENT	1305128590.419959	68232	1	bounds_remove	shell	None
STATE	1305128590.439421	68252	1				N Q V	y	379.991	724.246	0.979	0.324	66.000	337	n	-	-	y	240.0	"509.809 398.921 "	"413.069 515.393 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	87	632	583
STATE	1305128590.472666	68285	1				N Q V	y	380.970	723.922	0.979	0.324	66.000	336	n	-	-	y	240.0	"517.944 380.650 "	"411.644 521.222 "	A	0	0	0	4	-	0	0	42	877	50	90	0	n	n	n	n	n	n	n	87	632	583
EVENT	1305128590.487357	68300	1	press	thrust	None
STATE	1305128590.506957	68319	1				N Q V	y	381.949	723.598	0.979	0.324	66.000	336	n	-	-	y	240.0	"526.078 362.379 "	"410.218 527.050 "	A	0	0	0	4	-	0	0	42	877	50	90	0	y	n	n	n	n	n	n	87	632	583
STATE	1305128590.539200	68351	1				N Q V	y	383.050	723.000	1.101	0.598	66.000	335	n	-	-	y	240.0	"534.213 344.108 "	"408.793 532.878 "	A	0	0	0	4	-	0	0	42	877	50	90	0	y	n	n	n	n	n	n	87	632	584
STATE	1305128590.571322	68384	1				N Q V	y	384.273	722.127	1.223	0.872	66.000	334	n	-	-	y	240.0	"542.348 325.838 "	"407.368 538.706 "	A	0	0	0	4	-	0	0	42	877	50	90	0	y	n	n	n	n	n	n	87	632	583
STATE	1305128590.604410	68417	1				N Q V	y	385.618	720.981	1.345	1.146	66.000	332	n	-	-	y	260.0	"550.483 307.567 "	"405.942 544.535 "	A	0	0	0	4	-	0	0	42	877	50	90	0	y	n	n	n	n	n	n	87	632	584
STATE	1305128590.637724	68450	1				N Q V	y	387.085	719.561	1.467	1.420	66.000	331	n	-	-	y	260.0	"558.617 289.296 "	"404.517 550.363 "	A	0	0	0	4	-	0	0	42	877	50	90	0	y	n	n	n	n	n	n	87	632	584
STATE	1305128590.671187	68483	1				N Q V	y	388.675	717.866	1.589	1.694	66.000	329	n	-	-	y	260.0	"566.752 271.025 "	"403.092 556.191 "	A	0	0	0	4	-	0	0	42	877	50	90	0	y	n	n	n	n	n	n	87	632	584
EVENT	1305128590.684005	68496	1	bonus	target_appears	incorrect
STATE	1305128590.703477	68516	1				N Q V	y	390.386	715.898	1.711	1.969	66.000	327	n	-	-	y	260.0	"574.887 252.754 "	"401.667 562.019 "	Y	0	0	0	4	-	0	0	42	877	50	90	0	y	n	n	n	n	n	n	87	633	584
EVENT	1305128590.717397	68530	1	score+	flight	32.4650987372
EVENT	1305128590.717497	68530	1	score+	vlcty	7
EVENT	1305128590.717590	68530	1	score+	flight	7
EVENT	1305128590.717674	68530	1	score+	cntrl	3.0
EVENT	1305128590.717759	68530	1	score+	flight	3.0
STATE	1305128590.737166	68549	1				N Q V	y	392.219	713.655	1.833	2.243	66.000	324	n	-	-	y	260.0	"583.022 234.483 "	"400.241 567.848 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	585
STATE	1305128590.769155	68581	1				N Q V	y	394.174	711.138	1.955	2.517	66.000	321	n	-	-	y	260.0	"591.156 216.212 "	"398.816 573.676 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	586
STATE	1305128590.802415	68615	1				N Q V	y	396.252	708.347	2.077	2.791	66.000	318	n	-	-	y	260.0	"599.291 197.941 "	"397.391 579.504 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	586
STATE	1305128590.836749	68649	1				N Q V	y	398.451	705.283	2.199	3.065	66.000	315	n	-	-	y	260.0	"607.426 179.670 "	"395.965 585.332 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	586
STATE	1305128590.869745	68682	1				N Q V	y	400.772	701.944	2.321	3.339	66.000	311	n	-	-	y	260.0	"615.560 161.399 "	"394.540 591.161 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	586
STATE	1305128590.902253	68714	1				N Q V	y	403.215	698.331	2.443	3.613	66.000	307	n	-	-	y	260.0	"623.695 143.128 "	"393.115 596.989 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	587
STATE	1305128590.934426	68747	1				N Q V	y	405.781	694.444	2.565	3.887	66.000	303	n	-	-	y	260.0	"631.830 124.858 "	"391.690 602.817 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	587
EVENT	1305128590.948330	68761	1	bonus	target_disappears	None
STATE	1305128590.967728	68780	1				N Q V	y	408.468	690.283	2.687	4.161	66.000	299	n	-	-	y	260.0	"639.965 106.587 "	"390.264 608.645 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	587
STATE	1305128591.002026	68815	1				N Q V	y	411.278	685.848	2.809	4.435	66.000	294	n	-	-	y	260.0	"648.099 88.316 "	"388.839 614.474 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	587
STATE	1305128591.033185	68846	1				N Q V	y	414.209	681.138	2.931	4.709	66.000	289	n	-	-	y	260.0	"656.234 70.045 "	"387.414 620.302 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	587
STATE	1305128591.065357	68879	1				N Q V	y	417.263	676.155	3.053	4.983	66.000	284	n	-	-	y	260.0	"664.369 51.774 "	"385.988 626.130 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	87	633	587
STATE	1305128591.099697	68913	1				N Q V	y	420.438	670.898	3.175	5.257	66.000	278	n	-	-	y	260.0	"672.504 33.503 "	"384.563 631.958 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n
STATE	1305128591.131698	68945	1				N Q V	y	423.735	665.366	3.297	5.531	66.000	273	n	-	-	y	260.0	"680.638 15.232 "	"383.138 637.787 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	88	646	520
EVENT	1305128591.146618	68960	1	bounds_remove	missile	None
STATE	1305128591.166282	68979	1				N Q V	y	427.155	659.561	3.420	5.805	66.000	267	n	-	-	y	260.0	""	"381.713 643.615 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	88	647	519
STATE	1305128591.197360	69010	1				N Q V	y	430.697	653.561	3.542	6.000	66.000	260	n	-	-	y	260.0	""	"380.287 649.443 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	88	647	518
STATE	1305128591.232024	69044	1				N Q V	y	434.360	647.561	3.664	6.000	66.000	254	n	-	-	y	260.0	""	"378.862 655.271 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	y	n	n	n	n	n	n	88	647	518
EVENT	1305128591.246041	69058	1	release	thrust	None
STATE	1305128591.265494	69078	1				N Q V	y	438.146	641.561	3.786	6.000	66.000	248	n	-	-	y	260.0	""	"377.437 661.100 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	647	518
STATE	1305128591.297546	69110	1				N Q V	y	441.931	635.561	3.786	6.000	66.000	242	n	-	-	y	260.0	""	"376.011 666.928 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	647	517
STATE	1305128591.331445	69144	1				N Q V	y	445.717	629.561	3.786	6.000	66.000	236	n	-	-	y	260.0	""	"374.586 672.756 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	647	517
STATE	1305128591.363495	69176	1				N Q V	y	449.502	623.561	3.786	6.000	66.000	230	n	-	-	y	260.0	""	"373.161 678.584 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	647	517
STATE	1305128591.396406	69209	1				N Q V	y	453.288	617.561	3.786	6.000	66.000	224	n	-	-	y	260.0	""	"371.735 684.413 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	648	516
EVENT	1305128591.410222	69222	1	fire	fortress	ship
STATE	1305128591.429625	69242	1				N Q V	y	457.074	611.561	3.786	6.000	66.000	219	n	-	-	y	260.0	""	"370.310 690.241 443.386 398.988 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	648	516
STATE	1305128591.462945	69275	1				N Q V	y	460.859	605.561	3.786	6.000	66.000	213	n	-	-	y	260.0	""	"368.885 696.069 443.771 404.975 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	648	516
STATE	1305128591.496440	69309	1				N Q V	y	464.645	599.561	3.786	6.000	66.000	207	n	-	-	y	260.0	""	"367.460 701.897 444.157 410.963 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	88	648	516
STATE	1305128591.528754	69341	1				N Q V	y	468.430	593.561	3.786	6.000	66.000	202	n	-	-	y	260.0	""	"366.034 707.726 444.542 416.950 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	89	676	536
STATE	1305128591.561729	69374	1				N Q V	y	472.216	587.561	3.786	6.000	66.000	196	n	-	-	y	260.0	""	"364.609 713.554 444.928 422.938 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	89	677	536
STATE	1305128591.595075	69407	1				N Q V	y	476.001	581.561	3.786	6.000	66.000	191	n	-	-	y	260.0	""	"363.184 719.382 445.313 428.926 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	89	678	536
STATE	1305128591.628128	69440	1				N Q V	y	479.787	575.561	3.786	6.000	66.000	186	n	-	-	y	280.0	""	"361.758 725.210 445.699 434.913 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	89	678	535
STATE	1305128591.661274	69473	1				N Q V	y	483.573	569.561	3.786	6.000	66.000	181	n	-	-	y	280.0	""	"360.333 731.039 446.084 440.901 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n	89	678	535
STATE	1305128591.696683	69509	1				N Q V	y	487.358	563.561	3.786	6.000	66.000	176	n	-	-	y	280.0	""	"358.908 736.867 446.470 446.888 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	n	n	n	n	n	n
EVENT	1305128591.709353	69522	1	press	left	None
STATE	1305128591.729475	69542	1				N Q V	y	491.144	557.561	3.786	6.000	66.000	171	n	-	-	y	280.0	""	"357.483 742.695 446.856 452.876 "	Y	0	0	0	4	-	0	0	42	919	50	90	0	n	y	n	n	n	n	n	90	659	511
EVENT	1305128591.741540	69554	1	score+	flight	16.6847956063
EVENT	1305128591.741634	69554	1	score-	vlcty	7
EVENT	1305128591.741701	69554	1	score-	flight	7
EVENT	1305128591.741769	69554	1	score+	cntrl	6
EVENT	1305128591.741852	69554	1	score+	flight	6
STATE	1305128591.761319	69574	1				N Q V	y	494.929	551.561	3.786	6.000	72.000	166	n	-	-	y	280.0	""	"356.057 748.524 447.241 458.864 "	Y	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	659	510
EVENT	1305128591.774277	69586	1	bonus	cue_appears	correct
STATE	1305128591.793735	69606	1				N Q V	y	498.715	545.561	3.786	6.000	78.000	162	n	-	-	y	280.0	""	"354.632 754.352 447.627 464.851 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	659	510
STATE	1305128591.827152	69639	1				N Q V	y	502.500	539.561	3.786	6.000	84.000	158	n	-	-	y	280.0	""	"353.207 760.180 448.012 470.839 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	659	510
STATE	1305128591.859216	69671	1				N Q V	y	506.286	533.561	3.786	6.000	90.000	154	n	-	-	y	280.0	""	"351.781 766.008 448.398 476.826 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	659	510
STATE	1305128591.892221	69704	1				N Q V	y	510.072	527.561	3.786	6.000	96.000	150	n	-	-	y	280.0	""	"350.356 771.837 448.783 482.814 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	658	510
STATE	1305128591.925738	69738	1				N Q V	y	513.857	521.561	3.786	6.000	102.000	146	n	-	-	y	280.0	""	"348.931 777.665 449.169 488.802 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	658	510
EVENT	1305128591.939454	69752	1	bounds_remove	shell	None
STATE	1305128591.959048	69771	1				N Q V	y	517.643	515.561	3.786	6.000	108.000	143	n	-	-	y	300.0	""	"449.554 494.789 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	659	510
STATE	1305128591.992485	69805	1				N Q V	y	521.428	509.561	3.786	6.000	114.000	140	n	-	-	y	300.0	""	"449.940 500.777 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	90	659	510
STATE	1305128592.025758	69839	1				N Q V	y	525.214	503.561	3.786	6.000	120.000	137	n	-	-	y	300.0	""	"450.325 506.764 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n
EVENT	1305128592.039701	69853	1	bonus	cue_disappears	None
STATE	1305128592.059501	69873	1				N Q V	y	528.999	497.561	3.786	6.000	126.000	135	n	-	-	y	300.0	""	"450.711 512.752 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	91	699	504
STATE	1305128592.092419	69906	1				N Q V	y	532.785	491.561	3.786	6.000	132.000	133	n	-	-	y	300.0	""	"451.097 518.740 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	91	699	502
STATE	1305128592.124958	69938	1				N Q V	y	536.571	485.561	3.786	6.000	138.000	131	n	-	-	y	300.0	""	"451.482 524.727 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	91	699	501
STATE	1305128592.158353	69972	1				N Q V	y	540.356	479.561	3.786	6.000	144.000	130	n	-	-	y	300.0	""	"451.868 530.715 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	91	699	501
STATE	1305128592.190720	70003	1				N Q V	y	544.142	473.561	3.786	6.000	150.000	129	n	-	-	y	320.0	""	"452.253 536.702 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	91	700	500
STATE	1305128592.226294	70038	1				N Q V	y	547.927	467.561	3.786	6.000	156.000	128	n	-	-	y	320.0	""	"452.639 542.690 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	91	700	500
STATE	1305128592.257473	70070	1				N Q V	y	551.713	461.561	3.786	6.000	162.000	128	n	-	-	y	320.0	""	"453.024 548.678 "	A	0	0	0	4	-	0	0	42	934	50	90	0	n	y	n	n	n	n	n	91	700	500
EVENT	1305128592.272245	70084	1	release	left	None
EVENT	1305128592.272322	70085	1	press	fire	None
STATE	1305128592.291851	70104	1				N Q V	y	555.498	455.561	3.786	6.000	168.000	128	n	-	-	y	320.0	"530.314 454.608 "	"453.410 554.665 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	y	n	n	n	91	700	500
STATE	1305128592.323891	70136	1				N Q V	y	559.284	449.561	3.786	6.000	168.000	129	n	-	-	y	320.0	"510.751 450.450 "	"453.795 560.653 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	y	n	n	n	91	700	499
STATE	1305128592.357044	70169	1				N Q V	y	563.070	443.561	3.786	6.000	168.000	130	n	-	-	y	320.0	"491.188 446.292 "	"454.181 566.640 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	y	n	n	n	91	700	499
STATE	1305128592.390426	70203	1				N Q V	y	566.855	437.561	3.786	6.000	168.000	131	n	-	-	y	340.0	"471.625 442.133 "	"454.567 572.628 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	y	n	n	n	91	700	498
EVENT	1305128592.404675	70217	1	release	fire	None
STATE	1305128592.424091	70236	1				N Q V	y	570.641	431.561	3.786	6.000	168.000	133	n	-	-	y	340.0	"452.062 437.975 "	"454.952 578.616 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	n	n	n	n	91	700	498
STATE	1305128592.456641	70269	1				N Q V	y	574.426	425.561	3.786	6.000	168.000	135	n	-	-	y	340.0	"432.499 433.817 "	"455.338 584.603 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	n	n	n	n	91	700	498
STATE	1305128592.489711	70302	1				N Q V	y	578.212	419.561	3.786	6.000	168.000	137	n	-	-	y	340.0	"412.936 429.659 "	"455.723 590.591 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	n	n	n	n	91	700	497
EVENT	1305128592.504657	70317	1	press	left	None
STATE	1305128592.524216	70336	1				N Q V	y	581.998	413.561	3.786	6.000	168.000	140	n	-	-	y	340.0	"393.373 425.500 "	"456.109 596.578 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	y	n	n	n	n	n	91	701	497
STATE	1305128592.555669	70368	1				N Q V	y	585.783	407.561	3.786	6.000	174.000	143	n	-	-	y	340.0	"373.811 421.342 "	"456.494 602.566 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	y	n	n	n	n	n	91	701	498
STATE	1305128592.589159	70401	1				N Q V	y	589.569	401.561	3.786	6.000	180.000	146	n	-	-	y	340.0	"354.248 417.184 "	"456.880 608.554 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	y	n	n	n	n	n	91	701	498
EVENT	1305128592.602321	70415	1	release	left	None
STATE	1305128592.621875	70434	1				N Q V	y	593.354	395.561	3.786	6.000	186.000	150	n	-	-	y	340.0	"334.685 413.026 "	"457.265 614.541 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	n	n	n	n	91	701	498
STATE	1305128592.656493	70469	1				N Q V	y	597.140	389.561	3.786	6.000	186.000	154	n	-	-	y	0.0	"315.122 408.868 "	"457.651 620.529 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	n	n	n	n	91	701	498
STATE	1305128592.687889	70500	1				N Q V	y	600.925	383.561	3.786	6.000	186.000	158	n	-	-	y	0.0	"295.559 404.709 "	"458.037 626.516 "	A	0	0	0	4	-	0	0	41	934	50	90	0	n	n	n	n	n	n	n	91	701	498
EVENT	1305128592.702775	70515	1	press	fire	None
STATE	1305128592.722108	70534	1				N Q V	y	604.711	377.561	3.786	6.000	186.000	162	n	-	-	y	0.0	"275.996 400.551 578.549 385.913 "	"458.422 632.504 "	A	0	0	0	4	-	0	0	40	934	50	90	0	n	n	n	y	n	n	n	91	701	498
STATE	1305128592.753024	70565	1				N Q V	y	608.497	371.561	3.786	6.000	186.000	166	n	-	-	y	0.0	"256.433 396.393 558.658 388.003 "	"458.808 638.492 "	A	0	0	0	4	-	0	0	40	934	50	90	0	n	n	n	y	n	n	n	91	701	498
EVENT	1305128592.768124	70580	1	score+	flight	17.1491500642
EVENT	1305128592.768221	70580	1	score-	vlcty	7
EVENT	1305128592.768289	70580	1	score-	flight	7
EVENT	1305128592.768356	70581	1	score+	cntrl	6
EVENT	1305128592.768438	70581	1	score+	flight	6
STATE	1305128592.787785	70600	1				N Q V	y	612.282	365.561	3.786	6.000	186.000	171	n	-	-	y	0.0	"236.870 392.235 538.768 390.094 "	"459.193 644.479 "	A	0	0	0	4	-	0	0	40	950	50	90	0	n	n	n	y	n	n	n	91	701	498
STATE	1305128592.820780	70633	1				N Q V	y	616.068	359.561	3.786	6.000	186.000	176	n	-	-	y	0.0	"217.307 388.076 518.877 392.185 "	"459.579 650.467 "	A	0	0	0	4	-	0	0	40	950	50	90	0	n	n	n	y	n	n	n	91	701	498
EVENT	1305128592.834935	70647	1	release	fire	None
STATE	1305128592.854353	70667	1				N Q V	y	619.853	353.561	3.786	6.000	186.000	181	n	-	-	y	0.0	"197.744 383.918 498.987 394.275 "	"459.964 656.454 "	A	0	0	0	4	-	0	0	40	950	50	90	0	n	n	n	n	n	n	n	91	701	498
EVENT	1305128592.868236	70680	1	press	left	None
EVENT	1305128592.868310	70680	1	bonus	target_appears	incorrect
STATE	1305128592.887736	70700	1				N Q V	y	623.639	347.561	3.786	6.000	186.000	186	n	-	-	y	0.0	"178.181 379.760 479.096 396.366 "	"460.350 662.442 "	Y	0	0	0	4	-	0	0	40	950	50	90	0	n	y	n	n	n	n	n	91	701	498
EVENT	1305128592.900535	70713	1	collide	missile_1	fortress
EVENT	1305128592.900670	70713	1	score+	vlner	1
STATE	1305128593.055362	70869	1				N Q V	y	627.424	341.561	3.786	6.000	192.000	191	n	-	-	y	0.0	"158.618 375.602 "	"460.735 668.430 "	Y	0	0	0	5	-	0	0	40	950	50	90	0	n	y	n	n	n	n	n	92	691	458
EVENT	1305128593.056389	70870	1	release	left	None
STATE	1305128593.076026	70889	1				N Q V	y	631.210	335.561	3.786	6.000	198.000	196	n	-	-	y	0.0	"139.055 371.443 "	"461.121 674.417 "	Y	0	0	0	5	-	0	0	40	950	50	90	0	n	n	n	n	n	n	n	92	690	458
STATE	1305128593.109463	70923	1				N Q V	y	634.996	329.561	3.786	6.000	198.000	202	n	-	-	y	0.0	"119.492 367.285 "	"461.507 680.405 "	Y	0	0	0	5	-	0	0	40	950	50	90	0	n	n	n	n	n	n	n	92	690	457
EVENT	1305128593.123453	70937	1	bonus	target_disappears	None
STATE	1305128593.143012	70956	1				N Q V	y	638.781	323.561	3.786	6.000	198.000	207	n	-	-	y	0.0	"99.929 363.127 "	"461.892 686.392 "	Y	0	0	0	5	-	0	0	40	950	50	90	0	n	n	n	n	n	n	n	92	690	458
EVENT	1305128593.158107	70971	1	press	thrust	None
STATE	1305128593.177510	70991	1				N Q V	y	642.567	317.561	3.786	6.000	198.000	213	n	-	-	y	20.0	"80.366 358.969 "	"462.278 692.380 "	Y	0	0	0	5	-	0	0	40	950	50	90	0	y	n	n	n	n	n	n	92	690	458
STATE	1305128593.209661	71022	1				N Q V	y	646.067	311.654	3.500	5.907	198.000	218	n	-	-	y	20.0	"60.803 354.811 "	"462.663 698.368 "	Y	0	0	0	5	-	0	0	40	950	50	90	0	y	n	n	n	n	n	n	92	690	458
STATE	1305128593.243364	71056	1				N Q V	y	649.282	305.839	3.215	5.815	198.000	223	n	-	-	y	20.0	"41.240 350.652 "	"463.049 704.355 "	Y	0	0	0	5	-	0	0	40	950	50	90	0	y	n	n	n	n	n	n	92	689	458
